Word;DocNumber;TFIDF
SIGNIFICANT;221;0.044148
SIGNIFICANT;223;0.035658
SIGNIFICANT;230;0.035658
SIGNIFICANT;231;0.057944
SIGNIFICANT;232;0.040309
SIGNIFICANT;238;0.033713
SIGNIFICANT;242;0.031427
SIGNIFICANT;243;0.029906
SIGNIFICANT;244;0.025753
SIGNIFICANT;246;0.024723
SIGNIFICANT;253;0.035658
SIGNIFICANT;259;0.026872
SIGNIFICANT;272;0.023772
SIGNIFICANT;278;0.018178
SIGNIFICANT;283;0.038629
SIGNIFICANT;284;0.037841
SIGNIFICANT;286;0.027675
SIGNIFICANT;306;0.017169
SIGNIFICANT;313;0.022891
SIGNIFICANT;316;0.040309
SIGNIFICANT;317;0.022612
SIGNIFICANT;323;0.034985
SIGNIFICANT;345;0.022612
SIGNIFICANT;346;0.029906
SIGNIFICANT;348;0.019938
SIGNIFICANT;349;0.034337
SIGNIFICANT;355;0.026872
SIGNIFICANT;356;0.038629
SIGNIFICANT;357;0.059813
SIGNIFICANT;358;0.022074
SIGNIFICANT;361;0.063938
SIGNIFICANT;366;0.047544
SIGNIFICANT;373;0.027268
SIGNIFICANT;375;0.025057
SIGNIFICANT;400;0.022891
SIGNIFICANT;414;0.026872
SIGNIFICANT;421;0.028972
SIGNIFICANT;424;0.020602
SIGNIFICANT;426;0.045224
SIGNIFICANT;440;0.023772
SIGNIFICANT;447;0.026116
SIGNIFICANT;455;0.051506
SIGNIFICANT;462;0.021313
SIGNIFICANT;463;0.026116
SIGNIFICANT;471;0.038629
SIGNIFICANT;519;0.024397
SIGNIFICANT;523;0.048795
SIGNIFICANT;526;0.028094
SIGNIFICANT;528;0.035658
SIGNIFICANT;530;0.019938
SIGNIFICANT;536;0.042141
SIGNIFICANT;545;0.026489
SIGNIFICANT;546;0.033111
SIGNIFICANT;567;0.017329
SIGNIFICANT;577;0.027675
SIGNIFICANT;587;0.027268
SIGNIFICANT;588;0.021313
SIGNIFICANT;597;0.027268
SIGNIFICANT;604;0.034337
SIGNIFICANT;613;0.029432
SIGNIFICANT;625;0.041204
SIGNIFICANT;631;0.025753
SIGNIFICANT;635;0.030397
SIGNIFICANT;639;0.059813
SIGNIFICANT;643;0.015582
SIGNIFICANT;645;0.040309
SIGNIFICANT;652;0.021814
SIGNIFICANT;661;0.024081
SIGNIFICANT;662;0.040309
SIGNIFICANT;663;0.092710
SIGNIFICANT;668;0.037084
SIGNIFICANT;676;0.013534
SIGNIFICANT;678;0.030903
SIGNIFICANT;679;0.033111
SIGNIFICANT;686;0.021814
SIGNIFICANT;689;0.025057
SIGNIFICANT;691;0.039451
SIGNIFICANT;700;0.084282
SIGNIFICANT;702;0.022891
SIGNIFICANT;707;0.037841
SIGNIFICANT;716;0.024723
SIGNIFICANT;737;0.038629
SIGNIFICANT;740;0.022891
SIGNIFICANT;742;0.017829
SIGNIFICANT;743;0.030903
SIGNIFICANT;746;0.015714
SIGNIFICANT;750;0.040309
SIGNIFICANT;751;0.026116
SIGNIFICANT;753;0.021070
SIGNIFICANT;754;0.029432
SIGNIFICANT;757;0.036357
SIGNIFICANT;758;0.034337
SIGNIFICANT;779;0.019115
SIGNIFICANT;780;0.097590
SIGNIFICANT;790;0.034985
SIGNIFICANT;795;0.025057
SIGNIFICANT;803;0.025753
SIGNIFICANT;807;0.024397
SIGNIFICANT;811;0.021814
SIGNIFICANT;812;0.019115
SIGNIFICANT;813;0.033713
SIGNIFICANT;820;0.045224
SIGNIFICANT;831;0.035658
SIGNIFICANT;853;0.046355
SIGNIFICANT;859;0.057944
SIGNIFICANT;865;0.029432
SIGNIFICANT;874;0.050114
SIGNIFICANT;876;0.031427
SIGNIFICANT;878;0.043121
SIGNIFICANT;890;0.019115
SIGNIFICANT;895;0.030903
SIGNIFICANT;896;0.025057
SIGNIFICANT;904;0.048795
SIGNIFICANT;946;0.026489
SIGNIFICANT;951;0.023772
SIGNIFICANT;955;0.016409
SIGNIFICANT;956;0.014834
SIGNIFICANT;958;0.074168
SIGNIFICANT;959;0.035658
SIGNIFICANT;961;0.024723
SIGNIFICANT;967;0.034985
SIGNIFICANT;971;0.038629
SIGNIFICANT;976;0.026489
SIGNIFICANT;988;0.026489
SIGNIFICANT;992;0.039451
SIGNIFICANT;1003;0.017829
SIGNIFICANT;1006;0.026116
SIGNIFICANT;1016;0.020376
SIGNIFICANT;1025;0.077258
SIGNIFICANT;1054;0.057944
SIGNIFICANT;1060;0.057944
SIGNIFICANT;1076;0.029906
SIGNIFICANT;1078;0.025753
SIGNIFICANT;1101;0.033713
SIGNIFICANT;1107;0.028526
SIGNIFICANT;1116;0.033713
SIGNIFICANT;1117;0.035658
SIGNIFICANT;1120;0.014953
SIGNIFICANT;1121;0.016856
SIGNIFICANT;1127;0.034985
SIGNIFICANT;1130;0.022612
SIGNIFICANT;1131;0.031427
SIGNIFICANT;1136;0.028526
SIGNIFICANT;1143;0.023471
SIGNIFICANT;1147;0.059813
SIGNIFICANT;1149;0.017829
SIGNIFICANT;1151;0.021070
SIGNIFICANT;1157;0.019938
SIGNIFICANT;1162;0.028526
SIGNIFICANT;1167;0.022612
SIGNIFICANT;1168;0.039451
SIGNIFICANT;1171;0.025400
SIGNIFICANT;1172;0.024081
SIGNIFICANT;1200;0.025753
SIGNIFICANT;1202;0.021313
SIGNIFICANT;1204;0.021814
SIGNIFICANT;1207;0.024397
SIGNIFICANT;1212;0.039451
SIGNIFICANT;1215;0.042141
SIGNIFICANT;1227;0.033111
SIGNIFICANT;1228;0.052977
SIGNIFICANT;1239;0.035658
HIGHER;6;0.032445
HIGHER;7;0.033359
HIGHER;11;0.040836
HIGHER;47;0.031580
HIGHER;48;0.029606
HIGHER;53;0.055081
HIGHER;65;0.039474
HIGHER;73;0.043861
HIGHER;102;0.032006
HIGHER;104;0.017675
HIGHER;106;0.038201
HIGHER;107;0.029606
HIGHER;113;0.081671
HIGHER;139;0.023220
HIGHER;147;0.033835
HIGHER;159;0.049343
HIGHER;177;0.055081
HIGHER;187;0.046441
HIGHER;191;0.091095
HIGHER;192;0.031164
HIGHER;231;0.074015
HIGHER;258;0.021338
HIGHER;279;0.028884
HIGHER;293;0.062328
HIGHER;319;0.049343
HIGHER;322;0.024168
HIGHER;343;0.035350
HIGHER;347;0.033835
HIGHER;356;0.049343
HIGHER;367;0.027864
HIGHER;378;0.064013
HIGHER;382;0.048336
HIGHER;383;0.039474
HIGHER;393;0.033835
HIGHER;401;0.040836
HIGHER;406;0.060730
HIGHER;425;0.060730
HIGHER;429;0.022995
HIGHER;446;0.048336
HIGHER;462;0.027224
HIGHER;463;0.033359
HIGHER;470;0.040144
HIGHER;471;0.049343
HIGHER;475;0.042294
HIGHER;506;0.038827
HIGHER;508;0.019256
HIGHER;526;0.035886
HIGHER;527;0.034326
HIGHER;536;0.053829
HIGHER;557;0.052633
HIGHER;559;0.016003
HIGHER;567;0.022135
HIGHER;584;0.043861
HIGHER;587;0.034830
HIGHER;589;0.043063
HIGHER;593;0.062328
HIGHER;606;0.032006
HIGHER;613;0.037595
HIGHER;621;0.049343
HIGHER;625;0.052633
HIGHER;635;0.038827
HIGHER;645;0.051488
HIGHER;665;0.043861
HIGHER;686;0.027864
HIGHER;707;0.048336
HIGHER;711;0.052633
HIGHER;714;0.039474
HIGHER;716;0.031580
HIGHER;725;0.042294
HIGHER;737;0.049343
HIGHER;755;0.033359
HIGHER;786;0.038827
HIGHER;790;0.044688
HIGHER;795;0.032006
HIGHER;807;0.031164
HIGHER;812;0.024417
HIGHER;847;0.047369
HIGHER;852;0.047369
HIGHER;874;0.064013
HIGHER;877;0.032006
HIGHER;901;0.040836
HIGHER;924;0.065791
HIGHER;927;0.043063
HIGHER;928;0.059212
HIGHER;929;0.069661
HIGHER;956;0.018948
HIGHER;959;0.045547
HIGHER;978;0.032445
HIGHER;986;0.035350
HIGHER;987;0.041552
HIGHER;989;0.026914
HIGHER;996;0.062328
HIGHER;1016;0.026027
HIGHER;1019;0.045547
HIGHER;1020;0.040144
HIGHER;1021;0.043861
HIGHER;1034;0.026612
HIGHER;1044;0.030365
HIGHER;1059;0.040144
HIGHER;1064;0.078949
HIGHER;1075;0.043063
HIGHER;1083;0.017415
HIGHER;1105;0.030759
HIGHER;1129;0.032445
HIGHER;1140;0.043861
HIGHER;1161;0.084588
HIGHER;1169;0.044688
HIGHER;1171;0.032445
HIGHER;1172;0.030759
HIGHER;1173;0.029240
HIGHER;1180;0.046441
HIGHER;1183;0.033835
HIGHER;1196;0.062328
HIGHER;1201;0.030759
HIGHER;1206;0.027540
HIGHER;1230;0.074015
POSITIVELY;6;0.073018
POSITIVELY;415;0.058575
POSITIVELY;794;0.098709
POSITIVELY;892;0.047592
POSITIVELY;1125;0.070136
POSITIVELY;1198;0.126912
WHERAS;6;0.097562
INSIGNIFICANT;6;0.082513
INSIGNIFICANT;421;0.094116
INSIGNIFICANT;996;0.158512
MONTHLY;7;0.077643
MONTHLY;8;0.058645
MONTHLY;778;0.079893
MONTHLY;807;0.072534
MONTHLY;879;0.057423
BACTERIOLOGICAL;7;0.066538
BACTERIOLOGICAL;8;0.050257
BACTERIOLOGICAL;48;0.059052
BACTERIOLOGICAL;62;0.082880
BACTERIOLOGICAL;64;0.127680
BACTERIOLOGICAL;177;0.109864
BACTERIOLOGICAL;555;0.107367
BACTERIOLOGICAL;618;0.147630
BACTERIOLOGICAL;778;0.068466
BACTERIOLOGICAL;1078;0.065613
BACTERIOLOGICAL;1227;0.084360
EXAMINATIONS;7;0.075075
EXAMINATIONS;8;0.056705
EXAMINATIONS;555;0.121143
EXAMINATIONS;567;0.049816
EXAMINATIONS;598;0.126912
EXAMINATIONS;778;0.077251
TRACHEAL;7;0.053378
TRACHEAL;8;0.040318
TRACHEAL;122;0.050531
TRACHEAL;148;0.054925
TRACHEAL;195;0.075797
TRACHEAL;201;0.037155
TRACHEAL;306;0.035091
TRACHEAL;325;0.037523
TRACHEAL;383;0.063164
TRACHEAL;484;0.036441
TRACHEAL;502;0.066489
TRACHEAL;531;0.062129
TRACHEAL;532;0.026878
TRACHEAL;554;0.140365
TRACHEAL;572;0.045661
TRACHEAL;669;0.059216
TRACHEAL;726;0.037523
TRACHEAL;738;0.033244
TRACHEAL;741;0.090235
TRACHEAL;748;0.035091
TRACHEAL;754;0.060156
TRACHEAL;827;0.088136
TRACHEAL;892;0.033838
TRACHEAL;957;0.074311
TRACHEAL;1026;0.118433
TRACHEAL;1092;0.040318
TRACHEAL;1207;0.049867
TRACHEAL;1212;0.080635
SECRETIONS;7;0.043616
SECRETIONS;8;0.032944
SECRETIONS;18;0.032944
SECRETIONS;23;0.049154
SECRETIONS;137;0.045540
SECRETIONS;189;0.048386
SECRETIONS;190;0.043616
SECRETIONS;215;0.027404
SECRETIONS;253;0.059552
SECRETIONS;281;0.027404
SECRETIONS;325;0.030660
SECRETIONS;333;0.019476
SECRETIONS;347;0.044239
SECRETIONS;371;0.046920
SECRETIONS;374;0.045540
SECRETIONS;375;0.041847
SECRETIONS;430;0.030660
SECRETIONS;439;0.058428
SECRETIONS;441;0.032257
SECRETIONS;451;0.049154
SECRETIONS;465;0.041847
SECRETIONS;478;0.063198
SECRETIONS;496;0.054328
SECRETIONS;497;0.063198
SECRETIONS;498;0.047642
SECRETIONS;499;0.063198
SECRETIONS;503;0.048386
SECRETIONS;505;0.029492
SECRETIONS;509;0.045540
SECRETIONS;511;0.037765
SECRETIONS;515;0.031599
SECRETIONS;533;0.040746
SECRETIONS;536;0.070380
SECRETIONS;553;0.030065
SECRETIONS;568;0.047642
SECRETIONS;669;0.048386
SECRETIONS;695;0.068816
SECRETIONS;703;0.034030
SECRETIONS;710;0.031925
SECRETIONS;798;0.034794
SECRETIONS;820;0.075529
SECRETIONS;827;0.072016
SECRETIONS;856;0.041289
SECRETIONS;864;0.046920
SECRETIONS;875;0.029776
SECRETIONS;955;0.027404
SECRETIONS;975;0.058428
SECRETIONS;1065;0.049154
SECRETIONS;1145;0.072016
SECRETIONS;1153;0.065887
SECRETIONS;1175;0.044880
SECRETIONS;1185;0.038231
SECRETIONS;1192;0.059552
SECRETIONS;1199;0.049947
SECRETIONS;1228;0.088477
SECRETIONS;1229;0.147462
POLYVALENT;7;0.080785
POLYVALENT;178;0.097216
POLYVALENT;530;0.061675
POLYVALENT;1090;0.070812
ANTIGEN;7;0.059601
ANTIGEN;178;0.071724
ANTIGEN;219;0.051606
ANTIGEN;281;0.037449
ANTIGEN;382;0.086361
ANTIGEN;397;0.043180
ANTIGEN;400;0.052243
ANTIGEN;432;0.058773
ANTIGEN;553;0.041084
ANTIGEN;672;0.090036
ANTIGEN;769;0.079843
ANTIGEN;780;0.222720
ANTIGEN;812;0.043626
ANTIGEN;917;0.064116
ANTIGEN;1048;0.052243
ANTIGEN;1049;0.068253
ANTIGEN;1086;0.043626
ANTIGEN;1169;0.079843
ONEYEAR;7;0.100311
PREVALENCE;7;0.056149
PREVALENCE;8;0.042410
PREVALENCE;11;0.068734
PREVALENCE;177;0.092711
PREVALENCE;179;0.051110
PREVALENCE;211;0.128599
PREVALENCE;429;0.038705
PREVALENCE;455;0.110738
PREVALENCE;550;0.034073
PREVALENCE;557;0.088590
PREVALENCE;671;0.079731
PREVALENCE;682;0.117252
PREVALENCE;819;0.056951
PREVALENCE;877;0.053873
PREVALENCE;881;0.079731
PREVALENCE;964;0.075218
PREVALENCE;983;0.069940
PREVALENCE;989;0.045302
PREVALENCE;995;0.086664
PREVALENCE;1083;0.029313
PREVALENCE;1134;0.094918
PREVALENCE;1173;0.049217
PREVALENCE;1216;0.052455
RATE;7;0.040273
RATE;8;0.030419
RATE;38;0.071485
RATE;47;0.038125
RATE;66;0.056066
RATE;73;0.052951
RATE;86;0.036659
RATE;137;0.042050
RATE;147;0.040848
RATE;181;0.046875
RATE;184;0.124321
RATE;195;0.057188
RATE;209;0.044678
RATE;212;0.064986
RATE;213;0.042677
RATE;220;0.051989
RATE;246;0.038125
RATE;251;0.037135
RATE;258;0.025760
RATE;323;0.053951
RATE;341;0.052951
RATE;342;0.042050
RATE;349;0.052951
RATE;358;0.034040
RATE;362;0.046875
RATE;372;0.049300
RATE;378;0.077281
RATE;383;0.047656
RATE;387;0.058355
RATE;400;0.035301
RATE;460;0.051060
RATE;508;0.023247
RATE;519;0.037623
RATE;526;0.043324
RATE;532;0.020279
RATE;556;0.051060
RATE;557;0.063542
RATE;577;0.042677
RATE;587;0.042050
RATE;592;0.049300
RATE;597;0.042050
RATE;625;0.063542
RATE;630;0.059570
RATE;655;0.032866
RATE;660;0.025760
RATE;665;0.052951
RATE;696;0.048464
RATE;703;0.031422
RATE;705;0.077281
RATE;710;0.029478
RATE;717;0.062160
RATE;732;0.051060
RATE;754;0.045387
RATE;804;0.025994
RATE;841;0.062160
RATE;930;0.054988
RATE;960;0.048464
RATE;969;0.040848
RATE;1005;0.039170
RATE;1006;0.040273
RATE;1048;0.035301
RATE;1053;0.073317
RATE;1085;0.026233
RATE;1111;0.071485
RATE;1112;0.039714
RATE;1117;0.054988
RATE;1172;0.037135
RATE;1199;0.046119
RATE;1215;0.064986
RATE;1235;0.056066
RATE;1237;0.032866
HARBOURING;7;0.100311
CENT;7;0.049453
CENT;8;0.037353
CENT;55;0.041799
CENT;88;0.085638
CENT;93;0.046199
CENT;130;0.121074
CENT;177;0.081654
CENT;179;0.045015
CENT;193;0.050886
CENT;229;0.103269
CENT;333;0.022083
CENT;351;0.060537
CENT;364;0.059511
CENT;368;0.050886
CENT;369;0.067522
CENT;372;0.060537
CENT;409;0.125398
CENT;416;0.039013
CENT;429;0.034089
CENT;505;0.033439
CENT;591;0.103269
CENT;604;0.065021
CENT;606;0.047448
CENT;608;0.063839
CENT;619;0.121074
CENT;643;0.029505
CENT;649;0.085638
CENT;677;0.078025
CENT;800;0.062699
CENT;804;0.031919
CENT;806;0.074705
CENT;1000;0.027431
CENT;1003;0.033761
CENT;1006;0.049453
CENT;1033;0.051634
CENT;1147;0.113263
CENT;1171;0.048098
NEWLY;7;0.077643
NEWLY;532;0.039097
NEWLY;710;0.056831
NEWLY;752;0.177827
NEWLY;1031;0.083525
COLONIZED;7;0.080785
COLONIZED;589;0.104287
COLONIZED;778;0.083127
COLONIZED;1112;0.079663
INTERMITTENTLY;7;0.084837
INTERMITTENTLY;501;0.074364
INTERMITTENTLY;589;0.109517
NONMUCOID;7;0.069364
NONMUCOID;161;0.140710
NONMUCOID;176;0.087943
NONMUCOID;177;0.114531
NONMUCOID;260;0.054720
NONMUCOID;451;0.078172
NONMUCOID;589;0.089542
NONMUCOID;884;0.140710
NONMUCOID;1086;0.050771
STRAINS;7;0.043869
STRAINS;8;0.033135
STRAINS;79;0.055620
STRAINS;80;0.074160
STRAINS;104;0.023244
STRAINS;123;0.050238
STRAINS;124;0.054644
STRAINS;152;0.050238
STRAINS;161;0.088992
STRAINS;176;0.055620
STRAINS;177;0.072436
STRAINS;178;0.052792
STRAINS;179;0.039932
STRAINS;260;0.034608
STRAINS;265;0.067711
STRAINS;281;0.027564
STRAINS;346;0.050238
STRAINS;447;0.043869
STRAINS;451;0.049440
STRAINS;457;0.058768
STRAINS;495;0.063566
STRAINS;523;0.081966
STRAINS;548;0.050238
STRAINS;554;0.115360
STRAINS;555;0.070789
STRAINS;556;0.055620
STRAINS;575;0.032445
STRAINS;589;0.056631
STRAINS;625;0.069216
STRAINS;655;0.035801
STRAINS;696;0.052792
STRAINS;706;0.070789
STRAINS;718;0.088992
STRAINS;745;0.026622
STRAINS;753;0.035395
STRAINS;778;0.045141
STRAINS;802;0.129780
STRAINS;884;0.088992
STRAINS;887;0.051061
STRAINS;912;0.061073
STRAINS;923;0.075969
STRAINS;967;0.058768
STRAINS;1029;0.035801
STRAINS;1030;0.047193
STRAINS;1033;0.045805
STRAINS;1042;0.061073
STRAINS;1078;0.043260
STRAINS;1086;0.032111
STRAINS;1090;0.038453
STRAINS;1112;0.043260
STRAINS;1142;0.079865
STRAINS;1157;0.033492
STRAINS;1171;0.042667
STRAINS;1204;0.036644
STRAINS;1227;0.055620
PREDOMINATING;7;0.080785
PREDOMINATING;8;0.061019
PREDOMINATING;148;0.083127
PREDOMINATING;555;0.130358
MUCOID;7;0.049077
MUCOID;8;0.037069
MUCOID;47;0.046460
MUCOID;161;0.099556
MUCOID;176;0.062223
MUCOID;177;0.081034
MUCOID;240;0.139379
MUCOID;260;0.038716
MUCOID;265;0.075749
MUCOID;346;0.056201
MUCOID;427;0.094175
MUCOID;441;0.036297
MUCOID;447;0.049077
MUCOID;451;0.055309
MUCOID;459;0.084987
MUCOID;479;0.075749
MUCOID;550;0.029782
MUCOID;556;0.062223
MUCOID;588;0.040051
MUCOID;589;0.063354
MUCOID;706;0.079193
MUCOID;753;0.039596
MUCOID;778;0.050500
MUCOID;790;0.065745
MUCOID;805;0.059059
MUCOID;874;0.094175
MUCOID;884;0.099556
MUCOID;912;0.068323
MUCOID;975;0.065745
MUCOID;976;0.049778
MUCOID;987;0.061131
MUCOID;988;0.049778
MUCOID;1010;0.081034
MUCOID;1078;0.048395
MUCOID;1086;0.035922
MUCOID;1112;0.048395
MUCOID;1171;0.047733
MUCOID;1227;0.062223
CHRONICALLY;7;0.058117
CHRONICALLY;43;0.038928
CHRONICALLY;136;0.085965
CHRONICALLY;176;0.073684
CHRONICALLY;311;0.108588
CHRONICALLY;346;0.066554
CHRONICALLY;385;0.087794
CHRONICALLY;448;0.084211
CHRONICALLY;517;0.057310
CHRONICALLY;588;0.047429
CHRONICALLY;589;0.075024
CHRONICALLY;778;0.059802
CHRONICALLY;790;0.077855
CHRONICALLY;808;0.117895
CHRONICALLY;955;0.036516
CHRONICALLY;987;0.072392
CHRONICALLY;988;0.058948
CHRONICALLY;989;0.046890
CHRONICALLY;1087;0.087794
CHRONICALLY;1121;0.037512
ESPECIALLY;7;0.049453
ESPECIALLY;8;0.037353
ESPECIALLY;107;0.043889
ESPECIALLY;119;0.092398
ESPECIALLY;165;0.038584
ESPECIALLY;199;0.100318
ESPECIALLY;203;0.044445
ESPECIALLY;223;0.067522
ESPECIALLY;250;0.044445
ESPECIALLY;252;0.068846
ESPECIALLY;290;0.060537
ESPECIALLY;295;0.045599
ESPECIALLY;436;0.052405
ESPECIALLY;441;0.036574
ESPECIALLY;448;0.071656
ESPECIALLY;487;0.062699
ESPECIALLY;513;0.167197
ESPECIALLY;555;0.079799
ESPECIALLY;638;0.078025
ESPECIALLY;658;0.039899
ESPECIALLY;701;0.076329
ESPECIALLY;756;0.081654
ESPECIALLY;761;0.074705
ESPECIALLY;815;0.065021
ESPECIALLY;968;0.036574
ESPECIALLY;1005;0.048098
ESPECIALLY;1028;0.068846
ESPECIALLY;1090;0.043347
ESPECIALLY;1105;0.045599
ESPECIALLY;1106;0.060537
ESPECIALLY;1139;0.041308
ESPECIALLY;1152;0.063839
ESPECIALLY;1164;0.066248
ESPECIALLY;1170;0.040827
ESPECIALLY;1219;0.103269
ESPECIALLY;1228;0.100318
ESPECIALLY;1235;0.068846
MALES;7;0.064185
MALES;22;0.081377
MALES;130;0.157142
MALES;230;0.087637
MALES;279;0.055575
MALES;467;0.054251
MALES;650;0.134033
MALES;687;0.134033
MALES;832;0.113928
MALES;875;0.043818
MALES;956;0.036457
MALES;1033;0.067016
MALES;1224;0.101269
FEMALES;7;0.065312
FEMALES;22;0.082806
FEMALES;130;0.159902
FEMALES;230;0.089176
FEMALES;279;0.056551
FEMALES;366;0.118901
FEMALES;436;0.069211
FEMALES;472;0.098663
FEMALES;650;0.136387
FEMALES;665;0.085873
FEMALES;687;0.136387
FEMALES;1224;0.103048
DURATION;7;0.064185
DURATION;75;0.079949
DURATION;202;0.057685
DURATION;209;0.071205
DURATION;267;0.111149
DURATION;348;0.049001
DURATION;379;0.094940
DURATION;459;0.111149
DURATION;556;0.081377
DURATION;648;0.096960
DURATION;931;0.147004
DURATION;1142;0.116849
DURATION;1188;0.064185
COLONIZATION;7;0.064185
COLONIZATION;8;0.048480
COLONIZATION;61;0.058424
COLONIZATION;187;0.089355
COLONIZATION;271;0.108503
COLONIZATION;469;0.130203
COLONIZATION;555;0.103571
COLONIZATION;778;0.066045
COLONIZATION;800;0.081377
COLONIZATION;912;0.089355
COLONIZATION;1005;0.062426
COLONIZATION;1112;0.063293
COLONIZATION;1192;0.087637
CONTRAST;7;0.048355
CONTRAST;8;0.036523
CONTRAST;47;0.045776
CONTRAST;67;0.038146
CONTRAST;141;0.039013
CONTRAST;162;0.076293
CONTRAST;177;0.079841
CONTRAST;201;0.033659
CONTRAST;225;0.046394
CONTRAST;230;0.066023
CONTRAST;275;0.149269
CONTRAST;284;0.070065
CONTRAST;295;0.044587
CONTRAST;324;0.068664
CONTRAST;441;0.035762
CONTRAST;448;0.070065
CONTRAST;451;0.054495
CONTRAST;469;0.098091
CONTRAST;472;0.073046
CONTRAST;494;0.045776
CONTRAST;521;0.031789
CONTRAST;528;0.066023
CONTRAST;529;0.049045
CONTRAST;608;0.062421
CONTRAST;611;0.051241
CONTRAST;681;0.073046
CONTRAST;769;0.064777
CONTRAST;779;0.035394
CONTRAST;782;0.036916
CONTRAST;792;0.062421
CONTRAST;865;0.054495
CONTRAST;954;0.046394
CONTRAST;960;0.058189
CONTRAST;1000;0.026822
CONTRAST;1005;0.047030
CONTRAST;1020;0.058189
CONTRAST;1053;0.088030
CONTRAST;1106;0.059193
CONTRAST;1197;0.023677
CONTRAST;1199;0.055374
ACCORDANCE;7;0.077643
ACCORDANCE;12;0.131253
ACCORDANCE;167;0.167049
ACCORDANCE;169;0.137816
ACCORDANCE;242;0.093434
HYPOTHESIS;7;0.048007
HYPOTHESIS;19;0.042606
HYPOTHESIS;31;0.060866
HYPOTHESIS;45;0.081154
HYPOTHESIS;92;0.081154
HYPOTHESIS;110;0.068170
HYPOTHESIS;121;0.041567
HYPOTHESIS;145;0.056808
HYPOTHESIS;147;0.048693
HYPOTHESIS;246;0.045447
HYPOTHESIS;279;0.041567
HYPOTHESIS;281;0.030164
HYPOTHESIS;290;0.058767
HYPOTHESIS;305;0.042080
HYPOTHESIS;370;0.027051
HYPOTHESIS;419;0.131096
HYPOTHESIS;430;0.033747
HYPOTHESIS;441;0.035505
HYPOTHESIS;448;0.069561
HYPOTHESIS;451;0.054103
HYPOTHESIS;524;0.089697
HYPOTHESIS;599;0.061973
HYPOTHESIS;615;0.048693
HYPOTHESIS;647;0.050873
HYPOTHESIS;685;0.087397
HYPOTHESIS;711;0.075744
HYPOTHESIS;726;0.033747
HYPOTHESIS;819;0.048693
HYPOTHESIS;832;0.085212
HYPOTHESIS;891;0.071010
HYPOTHESIS;922;0.044266
HYPOTHESIS;926;0.060866
HYPOTHESIS;977;0.109951
HYPOTHESIS;1116;0.061973
HYPOTHESIS;1131;0.057771
HYPOTHESIS;1146;0.038298
HYPOTHESIS;1148;0.060866
HYPOTHESIS;1160;0.048693
HYPOTHESIS;1169;0.064311
HYPOTHESIS;1173;0.042080
HYPOTHESIS;1219;0.100250
SUBSTANCE;7;0.064185
SUBSTANCE;104;0.034008
SUBSTANCE;122;0.060761
SUBSTANCE;270;0.046981
SUBSTANCE;408;0.113928
SUBSTANCE;484;0.043818
SUBSTANCE;726;0.045120
SUBSTANCE;738;0.039975
SUBSTANCE;748;0.042195
SUBSTANCE;789;0.162754
SUBSTANCE;919;0.072335
SUBSTANCE;1175;0.066045
SUBSTANCE;1238;0.070109
VIRULENCE;7;0.084837
VIRULENCE;890;0.062097
VIRULENCE;1065;0.095610
FACTOR;7;0.036933
FACTOR;83;0.030141
FACTOR;85;0.048560
FACTOR;87;0.054630
FACTOR;107;0.032778
FACTOR;114;0.067237
FACTOR;122;0.034963
FACTOR;140;0.040342
FACTOR;148;0.038004
FACTOR;184;0.114011
FACTOR;201;0.025708
FACTOR;208;0.029136
FACTOR;214;0.057005
FACTOR;235;0.029798
FACTOR;236;0.042988
FACTOR;249;0.087408
FACTOR;281;0.023206
FACTOR;302;0.069007
FACTOR;304;0.027603
FACTOR;306;0.024280
FACTOR;307;0.021319
FACTOR;392;0.026758
FACTOR;400;0.032373
FACTOR;411;0.044445
FACTOR;418;0.053515
FACTOR;419;0.100856
FACTOR;432;0.036420
FACTOR;434;0.048560
FACTOR;437;0.036933
FACTOR;441;0.027315
FACTOR;444;0.046004
FACTOR;481;0.038563
FACTOR;484;0.025214
FACTOR;494;0.034963
FACTOR;498;0.040342
FACTOR;501;0.032373
FACTOR;505;0.024974
FACTOR;528;0.050428
FACTOR;532;0.018598
FACTOR;535;0.034963
FACTOR;557;0.058272
FACTOR;560;0.090422
FACTOR;564;0.029136
FACTOR;572;0.031593
FACTOR;573;0.030141
FACTOR;575;0.027315
FACTOR;588;0.030141
FACTOR;605;0.049476
FACTOR;608;0.047677
FACTOR;646;0.027603
FACTOR;681;0.055793
FACTOR;695;0.058272
FACTOR;709;0.040342
FACTOR;738;0.023002
FACTOR;745;0.022412
FACTOR;746;0.022222
FACTOR;758;0.048560
FACTOR;771;0.036420
FACTOR;779;0.027034
FACTOR;790;0.049476
FACTOR;793;0.077125
FACTOR;794;0.048560
FACTOR;797;0.074921
FACTOR;816;0.047677
FACTOR;832;0.065556
FACTOR;833;0.154250
FACTOR;869;0.055793
FACTOR;891;0.054630
FACTOR;921;0.079462
FACTOR;925;0.024507
FACTOR;949;0.035436
FACTOR;950;0.042988
FACTOR;956;0.020978
FACTOR;966;0.084589
FACTOR;969;0.037461
FACTOR;988;0.037461
FACTOR;1044;0.033619
FACTOR;1061;0.081945
FACTOR;1062;0.040973
FACTOR;1066;0.040342
FACTOR;1074;0.053515
FACTOR;1075;0.047677
FACTOR;1076;0.042294
FACTOR;1167;0.031979
FACTOR;1186;0.050428
