QueryNumber;DocRanking;DocNumber;Similarity
22;71;218;0.03251977755478757
22;72;74;0.03244639935645091
22;73;337;0.07317982341591922
22;74;562;0.03206609322259368
22;75;427;0.09027082677815466
22;76;211;0.03195324773830975
22;77;221;0.03194189203923605
22;78;809;0.021078918439200667
22;79;1026;0.02105359839956278
22;80;918;0.02082716640851454
22;81;1050;0.030869421092962875
22;82;924;0.02066654270239598
22;83;523;0.030707201932813254
22;84;624;0.020385233187282487
22;85;915;0.030346244844688272
22;86;302;0.030270105154803544
22;87;576;0.020277445111661997
22;88;697;0.020050035857539047
22;89;1233;0.019683658513207376
22;90;1211;0.019563918478307317
22;91;38;0.07242865392598198
22;92;469;0.029065302054991343
22;93;711;0.02873839237839588
22;94;366;0.028548722930344498
22;95;1178;0.01909910916545514
22;96;380;0.019076887890371118
22;97;1137;0.028438706670539732
22;98;904;0.02840890761498359
22;99;984;0.07056534470110994
22;100;536;0.028274307311783473
23;1;247;0.0
23;2;432;0.006313186782178388
23;3;9;0.059087799695873224
23;4;60;0.0
23;5;874;0.011722693834436535
23;6;841;0.007076608286113144
23;7;1080;0.0
23;8;46;0.0
23;9;99;0.0
23;10;427;0.09027082677815466
23;11;437;0.02131478646732547
23;12;796;0.02254296139452275
23;13;863;0.01010337923394809
23;14;1204;0.011336187177261267
23;15;1091;0.045576011226842766
23;16;923;0.024965047751978386
23;17;490;0.0
23;18;666;0.0
23;19;496;0.023597406506245963
23;20;1137;0.028438706670539732
23;21;197;0.0
23;22;669;0.018838149773670106
23;23;779;0.0
23;24;237;0.0088906699787059
23;25;1018;0.0
23;26;582;0.007190182532850244
23;27;476;0.0
23;28;241;0.026619678069460778
23;29;12;0.0
23;30;524;0.010598757741117218
23;31;42;0.01155263485735001
23;32;545;0.0
23;33;240;0.0
23;34;820;0.0
23;35;978;0.0
23;36;167;0.010674041482841378
23;37;738;0.016228936169051748
23;38;819;0.012773968651290036
23;39;770;0.00926536818400501
23;40;116;0.0
23;41;881;0.01484666520648324
23;42;589;0.02273250329907345
23;43;138;0.0
23;44;648;0.05075165382219736
23;45;902;0.014359642588147304
23;46;1165;0.021620260495947886
23;47;1124;0.009130631519245348
23;48;1229;0.0
23;49;1161;0.04324553604876465
23;50;486;0.006802442112470838
23;51;728;0.008509342280965441
23;52;716;0.014155137723933384
23;53;690;0.014944922624896417
23;54;1096;0.02219585712577997
23;55;1031;0.030567788801667047
23;56;580;0.0
23;57;984;0.07056534470110994
23;58;564;0.031659550517948394
23;59;1106;0.02074872521065188
23;60;782;0.053736986062391606
23;61;126;0.012843887810372889
23;62;755;0.02047345047878705
23;63;691;0.017861287334945523
23;64;719;0.03733857870527635
23;65;554;0.012460144495756597
23;66;248;0.019885846686088223
23;67;428;0.04737876978635429
23;68;748;0.015081003919148355
23;69;781;0.0
23;70;583;0.008307276450232144
23;71;745;0.009313200522700214
23;72;577;0.0074720629501055
23;73;983;0.008213429715892435
23;74;751;0.04296634584267143
23;75;1228;0.0
23;76;39;0.04705288663461313
23;77;756;0.0
23;78;282;0.0547003537272878
23;79;235;0.012548003881799965
23;80;382;0.016292989821157594
23;81;78;0.0
23;82;1114;0.011307202444136601
23;83;118;0.038842636013840644
23;84;158;0.0
23;85;912;0.053342492006455924
23;86;896;0.006908920093629195
23;87;976;0.007017452228567839
23;88;301;0.011888872565082252
23;89;1017;0.17307955497515976
23;90;231;0.03315213929554479
23;91;1164;0.023170747430824236
23;92;346;0.006850963356315585
23;93;791;0.028209895360570253
23;94;1122;0.0
23;95;1076;0.022712976007776203
23;96;1148;0.014954193934433976
23;97;866;0.0
23;98;1157;0.015852286246899206
23;99;337;0.07317982341591922
23;100;997;0.01478355075328749
24;1;1007;0.012317373223800521
24;2;566;0.02219420422740163
24;3;477;0.0
24;4;793;0.01107050061440102
24;5;1139;0.011691471577783642
24;6;553;0.011279277409094533
24;7;20;0.0
24;8;236;0.015096101285246277
24;9;309;0.0
24;10;586;0.014311115133520942
24;11;771;0.018747475127091733
24;12;45;0.0
24;13;913;0.007439445253889009
24;14;571;0.013420957779691019
24;15;285;0.0
24;16;1195;0.03467080101592047
24;17;819;0.012773968651290036
24;18;72;0.007050333990757601
24;19;368;0.0065762090403460845
24;20;935;0.0
24;21;23;0.006311945417159771
24;22;887;0.006143908064848263
24;23;100;0.0059459794137698445
24;24;1003;0.00530360435888078
24;25;1161;0.04324553604876465
24;26;416;0.004905253586070992
24;27;289;0.04043869880408681
24;28;1031;0.030567788801667047
24;29;1090;0.02085320141892438
24;30;906;0.0359403017771739
24;31;1159;0.033263413401349536
24;32;419;0.03316396163364563
24;33;231;0.03315213929554479
24;34;218;0.03251977755478757
24;35;74;0.03244639935645091
24;36;337;0.07317982341591922
24;37;562;0.03206609322259368
24;38;427;0.09027082677815466
24;39;211;0.03195324773830975
24;40;221;0.03194189203923605
24;41;1050;0.030869421092962875
24;42;523;0.030707201932813254
24;43;915;0.030346244844688272
24;44;302;0.030270105154803544
24;45;469;0.029065302054991343
24;46;711;0.02873839237839588
24;47;366;0.028548722930344498
24;48;488;0.028450174067083948
24;49;1137;0.028438706670539732
24;50;904;0.02840890761498359
24;51;536;0.028274307311783473
24;52;52;0.02817880433140875
24;53;151;0.028036230607676127
24;54;1040;0.027957438595234158
24;55;928;0.027807297980140727
24;56;705;0.027723210987717066
24;57;614;0.02772035917192147
24;58;454;0.027692777943524226
24;59;830;0.02766109096990864
24;60;971;0.027647684212378232
24;61;311;0.02754951877733251
24;62;292;0.02723798795036261
24;63;790;0.027120013306879433
24;64;455;0.026963640000774926
24;65;633;0.026915804824807793
24;66;92;0.026808987541268595
24;67;293;0.026577386715943202
24;68;283;0.02651732730452308
24;69;852;0.026508026961652158
24;70;901;0.026404923306703233
24;71;1179;0.026221074197525566
24;72;425;0.026203978240651567
24;73;541;0.02607069784348327
24;74;1169;0.07336592645167091
24;75;63;0.02597249997160086
24;76;685;0.025896851226682352
24;77;471;0.02574034342513497
24;78;187;0.025556975583392875
24;79;959;0.02546312590196417
24;80;936;0.025410480800730408
24;81;13;0.0714531711757604
24;82;730;0.057352492539642204
24;83;965;0.02520690406234295
24;84;62;0.025185660800608373
24;85;284;0.02512380597659923
24;86;269;0.02500431909724584
24;87;923;0.024965047751978386
24;88;1117;0.024885208717766266
24;89;758;0.02480272376682961
24;90;602;0.02473296830624011
24;91;466;0.024671178349615863
24;92;394;0.05600054538021043
24;93;905;0.024438592730838177
24;94;1135;0.024350276883371564
24;95;3;0.024261650532250788
24;96;1133;0.024236687812926934
24;97;1181;0.024202484492110588
24;98;987;0.02415448813712006
24;99;59;0.024106508353672156
24;100;1163;0.023952956675815432
25;1;366;0.028548722930344498
25;2;142;0.023040761388096697
25;3;106;0.023534509620241336
25;4;1201;0.019376506316227414
25;5;411;0.02341403168884047
25;6;1194;0.0
25;7;645;0.0
25;8;74;0.03244639935645091
25;9;464;0.0
25;10;1211;0.019563918478307317
25;11;913;0.007439445253889009
25;12;236;0.015096101285246277
25;13;1163;0.023952956675815432
25;14;647;0.019736295836439165
25;15;1237;0.012163058261641246
25;16;104;0.013112858066023967
25;17;328;0.0
25;18;225;0.03235670983974529
25;19;365;0.0
25;20;858;0.023101174881718863
25;21;118;0.038842636013840644
25;22;297;0.0427760399061516
25;23;926;0.020917518551559017
25;24;1222;0.01948146027753745
25;25;121;0.011151487361440964
25;26;570;0.0
25;27;174;0.023700848138137182
25;28;921;0.0
25;29;566;0.02219420422740163
25;30;13;0.0714531711757604
25;31;548;0.007784282198460666
25;32;961;0.020079202744272124
25;33;1097;0.0
25;34;634;0.0
25;35;1213;0.015167983636026009
25;36;237;0.0088906699787059
25;37;485;0.015113642953085609
25;38;162;0.0
25;39;281;0.0311784874615873
25;40;1156;0.010100183792912948
25;41;746;0.01006976509122456
25;42;370;0.05190057528409245
25;43;716;0.014155137723933384
25;44;218;0.03251977755478757
25;45;786;0.013767322402909614
25;46;264;0.0
25;47;436;0.020443429520699975
25;48;122;0.011969312439114118
25;49;690;0.014944922624896417
25;50;1096;0.02219585712577997
25;51;776;0.009983886875356987
25;52;1119;0.005853780891491706
25;53;773;0.0
25;54;811;0.01694870514308584
25;55;477;0.0
25;56;381;0.0
25;57;633;0.026915804824807793
25;58;1068;0.00741041593934329
25;59;431;0.010994859123048841
25;60;1080;0.0
25;61;190;0.020159235716930717
25;62;235;0.012548003881799965
25;63;874;0.011722693834436535
25;64;83;0.016864427726327822
25;65;534;0.011794910706731426
25;66;1178;0.01909910916545514
25;67;651;0.008160436925690587
25;68;491;0.0
25;69;52;0.02817880433140875
25;70;1144;0.0
25;71;217;0.011297687971487315
25;72;752;0.07071419635662111
25;73;614;0.02772035917192147
25;74;424;0.019033042823046076
25;75;342;0.03877156498289322
25;76;43;0.02204733988306047
25;77;9;0.059087799695873224
25;78;610;0.011802009667015076
25;79;153;0.02619436303155609
25;80;66;0.0
25;81;691;0.017861287334945523
25;82;807;0.01711235023019868
25;83;67;0.005740401947082787
25;84;273;0.012391971032276756
25;85;553;0.011279277409094533
25;86;133;0.0
25;87;390;0.010161108883360597
25;88;453;0.0109955613631009
25;89;199;0.010499287130298157
25;90;228;0.04819421919836763
25;91;766;0.022512570764363783
25;92;308;0.00668826886965175
25;93;959;0.02546312590196417
25;94;936;0.025410480800730408
25;95;997;0.01478355075328749
25;96;1002;0.014720766111466428
25;97;434;0.0
25;98;226;0.022602495349935425
25;99;671;0.015067431973242727
25;100;763;0.0
26;1;1061;0.04826689996575381
26;2;881;0.01484666520648324
26;3;289;0.04043869880408681
26;4;807;0.01711235023019868
26;5;338;0.0
26;6;337;0.07317982341591922
26;7;221;0.03194189203923605
26;8;1026;0.02105359839956278
26;9;1156;0.010100183792912948
26;10;442;0.027500293953883297
26;11;851;0.012331252764494639
26;12;104;0.013112858066023967
26;13;293;0.026577386715943202
26;14;420;0.011480590385699737
26;15;217;0.011297687971487315
26;16;785;0.019479481741962474
26;17;199;0.010499287130298157
26;18;584;0.023317479538713885
26;19;966;0.0
26;20;433;0.0
26;21;407;0.009859645490344519
26;22;842;0.006781255051543693
26;23;264;0.0
26;24;1166;0.050821107581463625
26;25;1160;0.01307483721498036
26;26;1144;0.0
26;27;1238;0.012853888715293624
26;28;1198;0.008359240444793062
26;29;1185;0.012649102465097732
26;30;583;0.008307276450232144
26;31;235;0.012548003881799965
26;32;1234;0.03599981475726754
26;33;494;0.01821513046480946
26;34;1210;0.01795961888566842
26;35;193;0.027427919838354135
26;36;610;0.011802009667015076
26;37;740;0.011779962647561027
26;38;1001;0.0
26;39;1236;0.0
26;40;83;0.016864427726327822
26;41;553;0.011279277409094533
26;42;515;0.0
26;43;510;0.03605734960907254
26;44;86;0.0
26;45;470;0.0
26;46;530;0.011013284663352595
26;47;617;0.0
26;48;281;0.0311784874615873
26;49;69;0.0
26;50;503;0.006554708061713745
26;51;112;0.0
26;52;956;0.014131894115478336
26;53;465;0.0
26;54;744;0.0
26;55;749;0.030692376252229637
26;56;71;0.0
26;57;575;0.005210856724338717
26;58;370;0.05190057528409245
26;59;1161;0.04324553604876465
26;60;488;0.028450174067083948
26;61;1133;0.024236687812926934
26;62;906;0.0359403017771739
26;63;142;0.023040761388096697
26;64;226;0.022602495349935425
26;65;796;0.02254296139452275
26;66;1159;0.033263413401349536
26;67;419;0.03316396163364563
26;68;231;0.03315213929554479
26;69;566;0.02219420422740163
26;70;810;0.022034590530549517
26;71;218;0.03251977755478757
26;72;74;0.03244639935645091
26;73;562;0.03206609322259368
26;74;427;0.09027082677815466
26;75;211;0.03195324773830975
26;76;809;0.021078918439200667
26;77;918;0.02082716640851454
26;78;1050;0.030869421092962875
26;79;924;0.02066654270239598
26;80;523;0.030707201932813254
26;81;624;0.020385233187282487
26;82;915;0.030346244844688272
26;83;302;0.030270105154803544
26;84;576;0.020277445111661997
26;85;697;0.020050035857539047
26;86;1233;0.019683658513207376
26;87;1211;0.019563918478307317
26;88;38;0.07242865392598198
26;89;469;0.029065302054991343
26;90;711;0.02873839237839588
26;91;366;0.028548722930344498
26;92;1178;0.01909910916545514
26;93;380;0.019076887890371118
26;94;1137;0.028438706670539732
26;95;904;0.02840890761498359
26;96;984;0.07056534470110994
26;97;536;0.028274307311783473
26;98;52;0.02817880433140875
26;99;151;0.028036230607676127
26;100;1040;0.027957438595234158
27;1;905;0.024438592730838177
27;2;599;0.04079452036738311
27;3;921;0.0
27;4;766;0.022512570764363783
27;5;69;0.0
27;6;1213;0.015167983636026009
27;7;977;0.0
27;8;540;0.015626035484103958
27;9;1192;0.014849181158391189
27;10;997;0.01478355075328749
27;11;949;0.012499969153740555
27;12;543;0.018429003701887207
27;13;866;0.0
27;14;822;0.0205116835914202
27;15;370;0.05190057528409245
27;16;995;0.007814846180435089
27;17;52;0.02817880433140875
27;18;1161;0.04324553604876465
27;19;867;0.018791768135648444
27;20;141;0.018281802499090498
27;21;96;0.010764027978350334
27;22;392;0.07263748344724552
27;23;760;0.03969241593163381
27;24;83;0.016864427726327822
27;25;333;0.01967965475169488
27;26;278;0.01694635124936198
27;27;174;0.023700848138137182
27;28;496;0.023597406506245963
27;29;611;0.006653344566006172
27;30;106;0.023534509620241336
27;31;499;0.023329394045149342
27;32;401;0.02241075733989971
27;33;207;0.0
27;34;881;0.01484666520648324
27;35;305;0.006030937575121196
27;36;1156;0.010100183792912948
27;37;336;0.02160654845249068
27;38;566;0.02219420422740163
27;39;437;0.02131478646732547
27;40;634;0.0
27;41;190;0.020159235716930717
27;42;398;0.013441777591922192
27;43;221;0.03194189203923605
27;44;386;0.02061430359769048
27;45;962;0.020258213393046363
27;46;882;0.03250098229810307
27;47;967;0.00836270404045612
27;48;856;0.020035752032596516
27;49;571;0.013420957779691019
27;50;915;0.030346244844688272
27;51;608;0.008590391271859812
27;52;30;0.005579821232886223
27;53;359;0.020729486375208803
27;54;1029;0.005232625573720883
27;55;38;0.07242865392598198
27;56;505;0.005221160142971471
27;57;798;0.01815194809590923
27;58;658;0.05056898168472605
27;59;366;0.028548722930344498
27;60;1062;0.007609295115496562
27;61;973;0.01224757404851585
27;62;494;0.01821513046480946
27;63;614;0.02772035917192147
27;64;1083;0.031101833655823304
27;65;1209;0.018508971091543484
27;66;710;0.005061059874321761
27;67;122;0.011969312439114118
27;68;548;0.007784282198460666
27;69;582;0.007190182532850244
27;70;498;0.0
27;71;443;0.007110150521326868
27;72;788;0.0
27;73;352;0.0070940430587396585
27;74;1207;0.011385190280489454
27;75;1169;0.07336592645167091
27;76;63;0.02597249997160086
27;77;875;0.010831675818957468
27;78;13;0.0714531711757604
27;79;457;0.0071364725327389324
27;80;247;0.0
27;81;758;0.02480272376682961
27;82;522;0.010648600613277074
27;83;1157;0.015852286246899206
27;84;473;0.06786861179937788
27;85;215;0.0044399349231902556
27;86;430;0.015489784357249821
27;87;11;0.023763266366771594
27;88;643;0.0042615988991222134
27;89;912;0.053342492006455924
27;90;411;0.02341403168884047
27;91;632;0.015677558606665476
27;92;225;0.03235670983974529
27;93;858;0.023101174881718863
27;94;373;0.0
27;95;223;0.0230120707231407
27;96;76;0.0
27;97;242;0.0522568748485907
27;98;435;0.0
27;99;1145;0.015323527270353859
27;100;404;0.015220208275945394
28;1;477;0.0
28;2;398;0.013441777591922192
28;3;352;0.0070940430587396585
28;4;1166;0.050821107581463625
28;5;351;0.006271652792283043
28;6;262;0.0
28;7;720;0.0
28;8;427;0.09027082677815466
28;9;322;0.04522095172139351
28;10;38;0.07242865392598198
28;11;1094;0.07210522211059425
28;12;984;0.07056534470110994
28;13;1192;0.014849181158391189
28;14;610;0.011802009667015076
28;15;808;0.0
28;16;807;0.01711235023019868
28;17;1169;0.07336592645167091
28;18;107;0.021076007236369442
28;19;402;0.07520050688362766
28;20;13;0.0714531711757604
28;21;436;0.020443429520699975
28;22;1239;0.008331644900899604
28;23;752;0.07071419635662111
28;24;9;0.059087799695873224
28;25;230;0.008059859433634678
28;26;898;0.06592150064965133
28;27;717;0.06320552958335297
28;28;1062;0.007609295115496562
28;29;1176;0.055221069210817576
28;30;964;0.0622714233395083
28;31;1014;0.053947364472446996
28;32;267;0.0
28;33;1204;0.011336187177261267
28;34;665;0.05046716435345318
28;35;982;0.05707000826835471
28;36;1005;0.055907391560240785
28;37;1019;0.05560122496960973
28;38;317;0.006726328382928496
28;39;871;0.04855592221439949
28;40;848;0.006656427771525171
28;41;611;0.006653344566006172
28;42;1061;0.04826689996575381
28;43;727;0.09072956731329322
28;44;82;0.05680799236837138
28;45;474;0.04745217100243633
28;46;527;0.05363581685396807
28;47;39;0.04705288663461313
28;48;468;0.0
28;49;594;0.05475052474430407
28;50;369;0.054424262090124124
28;51;350;0.04543658206394554
28;52;514;0.044752227556807155
28;53;658;0.05056898168472605
28;54;29;0.044449153735746184
28;55;1174;0.0443646446174148
28;56;392;0.07263748344724552
28;57;358;0.049406112364888045
28;58;956;0.014131894115478336
28;59;98;0.005932839328946411
28;60;297;0.0427760399061516
28;61;228;0.04819421919836763
28;62;209;0.047726865338780115
28;63;760;0.03969241593163381
28;64;800;0.07283154473756215
28;65;725;0.0715776914972286
28;66;473;0.06786861179937788
28;67;968;0.04032637169817532
28;68;1084;0.035344054350710634
28;69;880;0.03492128683491702
28;70;550;0.0047749395654507025
28;71;559;0.03751910093397407
28;72;342;0.03877156498289322
28;73;215;0.0044399349231902556
28;74;251;0.03806938462427346
28;75;818;0.05469277394111669
28;76;719;0.03733857870527635
28;77;652;0.031258257877469296
28;78;1083;0.031101833655823304
28;79;250;0.057713438595598646
28;80;1031;0.030567788801667047
28;81;8;0.035565468710695915
28;82;1161;0.04324553604876465
28;83;673;0.033925526242151754
28;84;782;0.053736986062391606
28;85;488;0.028450174067083948
28;86;703;0.03312849299451824
28;87;370;0.05190057528409245
28;88;289;0.04043869880408681
28;89;37;0.04612815374625362
28;90;281;0.0311784874615873
28;91;1133;0.024236687812926934
28;92;906;0.0359403017771739
28;93;142;0.023040761388096697
28;94;226;0.022602495349935425
28;95;796;0.02254296139452275
28;96;1159;0.033263413401349536
28;97;419;0.03316396163364563
28;98;231;0.03315213929554479
28;99;566;0.02219420422740163
28;100;810;0.022034590530549517
29;1;799;0.0
29;2;1239;0.008331644900899604
29;3;1204;0.011336187177261267
29;4;230;0.008059859433634678
29;5;107;0.021076007236369442
29;6;1062;0.007609295115496562
29;7;398;0.013441777591922192
29;8;611;0.006653344566006172
29;9;687;0.009860327039337244
29;10;262;0.0
29;11;244;0.032996235766076944
29;12;297;0.0427760399061516
29;13;828;0.01623735302205622
29;14;406;0.0
29;15;720;0.0
29;16;665;0.05046716435345318
29;17;240;0.0
29;18;956;0.014131894115478336
29;19;562;0.03206609322259368
29;20;915;0.030346244844688272
29;21;944;0.048910583519662154
29;22;550;0.0047749395654507025
29;23;942;0.04170528857768109
29;24;986;0.020777819190561285
29;25;610;0.011802009667015076
29;26;1198;0.008359240444793062
29;27;254;0.00885229911668215
29;28;982;0.05707000826835471
29;29;1192;0.014849181158391189
29;30;215;0.0044399349231902556
29;31;808;0.0
29;32;975;0.013002077265768443
29;33;258;0.004926353543594004
29;34;1214;0.011929238479939076
29;35;477;0.0
29;36;436;0.020443429520699975
29;37;741;0.01664403963513869
29;38;854;0.0
29;39;957;0.016190543840142024
29;40;106;0.023534509620241336
29;41;372;0.007297892869744546
29;42;935;0.0
29;43;794;0.023297673211190174
29;44;1076;0.022712976007776203
29;45;401;0.02241075733989971
29;46;267;0.0
29;47;104;0.013112858066023967
29;48;768;0.0
29;49;1199;0.02107355512630963
29;50;102;0.04749967863244716
29;51;352;0.0070940430587396585
29;52;1013;0.0
29;53;190;0.020159235716930717
29;54;1200;0.019960181889393136
29;55;322;0.04522095172139351
29;56;179;0.028489482606478805
29;57;817;0.0
29;58;317;0.006726328382928496
29;59;848;0.006656427771525171
29;60;1222;0.01948146027753745
29;61;345;0.0
29;62;992;0.008641646663406473
29;63;468;0.0
29;64;169;0.008570404355108313
29;65;1185;0.012649102465097732
29;66;351;0.006271652792283043
29;67;149;0.00539201103518206
29;68;202;0.0
29;69;392;0.07263748344724552
29;70;417;0.0
29;71;98;0.005932839328946411
29;72;548;0.007784282198460666
29;73;1143;0.01146270527447092
29;74;891;0.0
29;75;1207;0.011385190280489454
29;76;278;0.01694635124936198
29;77;781;0.0
29;78;498;0.0
29;79;133;0.0
29;80;303;0.0
29;81;1157;0.015852286246899206
29;82;114;0.0
29;83;860;0.01569719554194549
29;84;953;0.006922954679736386
29;85;803;0.0068862699847709015
29;86;260;0.015142349602051396
29;87;748;0.015081003919148355
29;88;1156;0.010100183792912948
29;89;681;0.0
29;90;484;0.014873710201152315
29;91;87;0.0
29;92;81;0.0
29;93;1152;0.00651047696293449
29;94;286;0.006372784728494992
29;95;432;0.006313186782178388
29;96;1045;0.0
29;97;135;0.029388151973991992
29;98;180;0.0
29;99;67;0.005740401947082787
29;100;980;0.0
30;1;1177;0.046018296475144056
30;2;464;0.0
30;3;1224;0.023932658226381433
30;4;557;0.0
30;5;477;0.0
30;6;1084;0.035344054350710634
30;7;218;0.03251977755478757
30;8;162;0.0
30;9;1001;0.0
30;10;411;0.02341403168884047
30;11;43;0.02204733988306047
30;12;858;0.023101174881718863
30;13;1080;0.0
30;14;74;0.03244639935645091
30;15;247;0.0
30;16;1096;0.02219585712577997
30;17;221;0.03194189203923605
30;18;760;0.03969241593163381
30;19;1155;0.023166002378883194
30;20;211;0.03195324773830975
30;21;913;0.007439445253889009
30;22;106;0.023534509620241336
30;23;586;0.014311115133520942
30;24;142;0.023040761388096697
30;25;297;0.0427760399061516
30;26;1031;0.030567788801667047
30;27;911;0.0
30;28;711;0.02873839237839588
30;29;665;0.05046716435345318
30;30;651;0.008160436925690587
30;31;845;0.05072557885346779
30;32;541;0.02607069784348327
30;33;704;0.013438704570888452
30;34;189;0.019764949833192144
30;35;289;0.04043869880408681
30;36;1158;0.018213610031743308
30;37;332;0.03746374510182176
30;38;819;0.012773968651290036
30;39;381;0.0
30;40;761;0.0
30;41;357;0.011766938448382494
30;42;1228;0.0
30;43;961;0.020079202744272124
30;44;203;0.024091697183000887
30;45;420;0.011480590385699737
30;46;217;0.011297687971487315
30;47;366;0.028548722930344498
30;48;64;0.011090102438136563
30;49;52;0.02817880433140875
30;50;236;0.015096101285246277
30;51;246;0.020447904884918617
30;52;825;0.0
30;53;1195;0.03467080101592047
30;54;108;0.021636010960102123
30;55;691;0.017861287334945523
30;56;930;0.015571392769695684
30;57;198;0.0
30;58;1194;0.0
30;59;216;0.0
30;60;388;0.0
30;61;1172;0.02256075515842937
30;62;237;0.0088906699787059
30;63;13;0.0714531711757604
30;64;998;0.02182858551800776
30;65;83;0.016864427726327822
30;66;1128;0.0216014511369813
30;67;763;0.0
30;68;931;0.00957599747771662
30;69;585;0.02132770423398472
30;70;133;0.0
30;71;678;0.0
30;72;1133;0.024236687812926934
30;73;583;0.008307276450232144
30;74;697;0.020050035857539047
30;75;1183;0.0
30;76;1170;0.019985355331923717
30;77;1076;0.022712976007776203
30;78;355;0.019785853141391443
30;79;226;0.022602495349935425
30;80;1156;0.010100183792912948
30;81;1136;0.022140346935953594
30;82;881;0.01484666520648324
30;83;1159;0.033263413401349536
30;84;875;0.010831675818957468
30;85;231;0.03315213929554479
30;86;645;0.0
30;87;610;0.011802009667015076
30;88;1028;0.0
30;89;389;0.029349433284697673
30;90;810;0.022034590530549517
30;91;433;0.0
30;92;944;0.048910583519662154
30;93;375;0.012554295797605015
30;94;164;0.008295921976311002
30;95;33;0.018410126157980423
30;96;849;0.028669097663664173
30;97;790;0.027120013306879433
30;98;926;0.020917518551559017
30;99;102;0.04749967863244716
30;100;809;0.021078918439200667
31;1;433;0.0
31;2;651;0.008160436925690587
31;3;332;0.03746374510182176
31;4;586;0.014311115133520942
31;5;43;0.02204733988306047
31;6;760;0.03969241593163381
31;7;970;0.009077594874955745
31;8;221;0.03194189203923605
31;9;1182;0.018318965434644827
31;10;730;0.057352492539642204
31;11;189;0.019764949833192144
31;12;856;0.020035752032596516
31;13;754;0.019958533425220474
31;14;316;0.00767918894710763
31;15;767;0.019581229574023726
31;16;915;0.030346244844688272
31;17;1024;0.012598766649743857
31;18;541;0.02607069784348327
31;19;958;0.013847273795954088
31;20;523;0.030707201932813254
31;21;467;0.004912380128611398
31;22;302;0.030270105154803544
31;23;810;0.022034590530549517
31;24;1233;0.019683658513207376
31;25;411;0.02341403168884047
31;26;845;0.05072557885346779
31;27;1155;0.023166002378883194
31;28;858;0.023101174881718863
31;29;700;0.01098898449781985
31;30;464;0.0
31;31;311;0.02754951877733251
31;32;968;0.04032637169817532
31;33;1096;0.02219585712577997
31;34;108;0.021636010960102123
31;35;237;0.0088906699787059
31;36;837;0.030438822868833485
31;37;373;0.0
31;38;335;0.03646220007864436
31;39;758;0.02480272376682961
31;40;596;0.03528812207480181
31;41;376;0.0
31;42;1197;0.032542259534967914
31;43;236;0.015096101285246277
31;44;634;0.0
31;45;583;0.008307276450232144
31;46;497;0.021919173157493053
31;47;552;0.03765198600174447
31;48;288;0.02384150906141969
31;49;127;0.0
31;50;11;0.023763266366771594
31;51;1168;0.02373026616060625
31;52;106;0.023534509620241336
31;53;198;0.0
31;54;459;0.0496910412114974
31;55;652;0.031258257877469296
31;56;766;0.022512570764363783
31;57;157;0.0
31;58;568;0.022474540129556474
31;59;1033;0.006190474077422447
31;60;665;0.05046716435345318
31;61;76;0.0
31;62;1215;0.009676038391771927
31;63;704;0.013438704570888452
31;64;107;0.021076007236369442
31;65;1199;0.02107355512630963
31;66;701;0.0
31;67;598;0.008248631698667469
31;68;526;0.014381819767098241
31;69;538;0.020679819329994246
31;70;819;0.012773968651290036
31;71;386;0.02061430359769048
31;72;878;0.015803829351415756
31;73;145;0.0
31;74;28;0.0
31;75;962;0.020258213393046363
31;76;855;0.006916800638833132
31;77;212;0.007867910199426092
31;78;798;0.01815194809590923
31;79;1108;0.007708718060605076
31;80;1088;0.0
31;81;159;0.04185108330171365
31;82;765;0.019263147677443096
31;83;610;0.011802009667015076
31;84;389;0.029349433284697673
31;85;162;0.0
31;86;761;0.0
31;87;812;0.01729554579158605
31;88;1160;0.01307483721498036
31;89;510;0.03605734960907254
31;90;732;0.0073646242705657635
31;91;297;0.0427760399061516
31;92;278;0.01694635124936198
31;93;1104;0.007270527277640992
31;94;543;0.018429003701887207
31;95;999;0.01841526729959137
31;96;980;0.0
31;97;1188;0.018365646812915585
31;98;582;0.007190182532850244
31;99;1185;0.012649102465097732
31;100;321;0.0
32;1;389;0.029349433284697673
32;2;1080;0.0
32;3;184;0.011240977197649757
32;4;1179;0.026221074197525566
32;5;1015;0.0
32;6;1194;0.0
32;7;882;0.03250098229810307
32;8;31;0.020015493824763708
32;9;754;0.019958533425220474
32;10;502;0.051957229462608064
32;11;897;0.008904634341962236
32;12;628;0.01512080924166908
32;13;515;0.0
32;14;906;0.0359403017771739
32;15;562;0.03206609322259368
32;16;472;0.008109700247702491
32;17;799;0.0
32;18;302;0.030270105154803544
32;19;767;0.019581229574023726
32;20;219;0.006502569239023144
32;21;1163;0.023952956675815432
32;22;1164;0.023170747430824236
32;23;506;0.006603699229294209
32;24;392;0.07263748344724552
32;25;966;0.0
32;26;418;0.02160841032070868
32;27;385;0.0
32;28;504;0.0
32;29;1234;0.03599981475726754
32;30;709;0.0
32;31;1038;0.005653234800986285
32;32;838;0.02965467079007187
32;33;923;0.024965047751978386
32;34;1048;0.006372806207323496
32;35;1239;0.008331644900899604
32;36;182;0.010663405789379791
32;37;827;0.0
32;38;91;0.0
32;39;165;0.0
32;40;912;0.053342492006455924
32;41;936;0.025410480800730408
32;42;1076;0.022712976007776203
32;43;865;0.007572192512844065
32;44;568;0.022474540129556474
32;45;741;0.01664403963513869
